,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS,kPyrD,kAldPyr,kAldS,kAldRed,kAcAld,kAcStress,kAcAssim,qO2,kLaO2,O2sat,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
gammaF0,5.75543571283349,-2.6898547626190497,-4.191557998986655,-1.12906448132559,-28.960482846920954,-0.6440726753222756,0.34714753321526615,-3.5303194298570966,0.0,41.39572443917014,0.631040640307059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS,-65.41769203981254,87.8339835915575,-54.55716888459391,-22.145320898678225,122.24138372272179,84.65910725051423,-15.826767785042609,-59.31436334502185,0.0,0.0,0.0,430.69753157910634,-295.32666716540575,0.22590373187309085,17.608270704132458,-0.07654225634193279,-3.4611038392044096,0.24868256683214557,-1.293645096194151e-06,-61.31469550957716,-0.35050023811907405,7.070839282055052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrD,207.90046134760263,-189.60382468596575,1.3007320312125492,-2.545176760975716,-6.437027527672997,12.356480114235897,-1.375523805921531,-1.3109409320038277,0.0,0.0,0.0,-295.32666716540575,300.35742790985046,-0.15541135591971292,-11.086915633720302,0.05640915516199896,2.3565396988090908,-0.10551789923911549,5.15775659013722e-07,92.91010318848726,-0.10572772240591818,-10.857026629785873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,1.7666521823103836,-1.0735375794926132,-0.6068848127000659,-0.22638145968110684,1.4032551690494643,1.01041146249549,-0.1854908846319204,-0.7759103522120457,0.0,0.0,0.0,0.22590373187309085,-0.15541135591971292,0.3099597882734319,24.135345165669644,-0.10524718523765643,-4.746621473999401,0.33899533392505005,-1.7708469765195088e-06,5.207705815424039,0.012176305663455542,-0.5953182233411978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS,371.6926851416449,-221.551842324013,-173.3948239743313,-72.03556986735636,407.02588328323037,307.0871273570039,-58.09017436211415,-209.447183411166,0.0,0.0,0.0,17.608270704132458,-11.086915633720302,24.135345165669644,2233.280624413454,-7.186901256928561,-374.35730273859406,47.826161387931485,-0.0002765100502974797,347.2884941397556,1.4533328236480303,-39.49480224141696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,0.048859356154650285,-0.07185456419314289,-0.174581720880188,-0.09284131581456569,0.3368592548011741,0.34828921738176666,-0.056360275000715616,-0.19392468564879617,0.0,0.0,0.0,-0.07654225634193279,0.05640915516199896,-0.10524718523765643,-7.186901256928561,0.03983054245674922,1.5825205546743983,-0.04395838853594761,2.1241783075200327e-07,-1.964043482968461,-6.860881772562394e-05,0.22688197832894758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,11.798910577661541,-15.82629929939133,23.30928550052026,12.396608667970655,-31.029105895386166,-21.63019817906425,2.041807364212398,9.591173072858565,0.0,0.0,0.0,-3.4611038392044096,2.3565396988090908,-4.746621473999401,-374.35730273859406,1.5825205546743983,77.963662596723,42.3183877831494,-0.00024800222004567253,-83.83153602814492,-0.25014581360926597,9.552087959825784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,416.3332384557643,-344.53775981926043,108.31067061307262,74.32298695906424,-41.13547886750288,-11.083363833770337,-15.267617080360532,-54.37301359840248,0.0,0.0,0.0,0.24868256683214557,-0.10551789923911549,0.33899533392505005,47.826161387931485,-0.04395838853594761,42.3183877831494,465.987760916021,-0.0025649945909515144,-49.968022586552934,-0.10774536159681462,5.717567219659338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.0024255896822029483,0.0018681177970415663,-0.0006167489173993021,-0.0004064967871851641,0.00015165559830728433,2.5472981040409194e-05,9.825350193024983e-05,0.0003280857995558448,0.0,0.0,0.0,-1.293645096194151e-06,5.15775659013722e-07,-1.7708469765195088e-06,-0.0002765100502974797,2.1241783075200327e-07,-0.00024800222004567253,-0.0025649945909515144,2.1400858839805832e-08,0.00022821171900351824,1.0822803713403089e-06,-2.5935976449869185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qO2,270.9652716672956,-101.1960638991429,-11.634483195567972,-8.901984963017979,2.5887134710905038,4.573690247651741,1.4892297863898778,4.821971960391244,0.0,0.0,0.0,-61.31469550957716,92.91010318848726,5.207705815424039,347.2884941397556,-1.964043482968461,-83.83153602814492,-49.968022586552934,0.00022821171900351824,497.30681391151705,49.06352206748807,-60.42973864909989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kLaO2,30.180278740166575,-7.494588556075572,-0.03643015441871521,-0.01602016129886903,0.034535741655007585,-0.005373493290700508,0.0034359683303755574,0.01060259968050773,0.0,0.0,0.0,-0.35050023811907405,-0.10572772240591818,0.012176305663455542,1.4533328236480303,-6.860881772562394e-05,-0.25014581360926597,-0.10774536159681462,1.0822803713403089e-06,49.06352206748807,7.152804857983736,-6.266590609940915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2sat,-32.906679222455,11.971062562892682,1.3459844371749754,1.0284508214070462,-0.3251105074609445,-0.5631515977783506,-0.16442400994290884,-0.5302055349055451,0.0,0.0,0.0,7.070839282055052,-10.857026629785873,-0.5953182233411978,-39.49480224141696,0.22688197832894758,9.552087959825784,5.717567219659338,-2.5935976449869185e-05,-60.42973864909989,-6.266590609940915,7.471173276295691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,124.41675950499517,23.862572587313082,-53.57981759171982,-29.988183166983813,88.51523656991803,80.64563342441873,-9.840500094233846,-51.41437588996893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.49928087340481,395.6606446947438,0.0,0.0,0.0,0.0,-22.891985828823017,0.0,0.0
k_EA_stationary,539.1566833033495,204.4886469858229,-241.46148849022492,-159.36629949175813,288.292367326442,345.8500917049154,-22.394767313499838,-214.73081313853427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.6606446947438,2724.3180123868215,0.0,0.0,0.0,0.0,-165.51784072584815,0.0,0.0
k_IAA_growth,97.12081922061218,31.62958690981605,-37.537992570995854,-21.677584073704175,57.93843803292624,56.7648174450833,-6.10680116383315,-37.72130451113693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.37176249189722,311.50874920333604,0.0,0.0,0.0,-18.811071679656067,0.0
k_IAA_stationary,605.570537518753,338.87098914841704,-230.91103288092648,-162.7533677028306,228.7132426388228,335.6441315394868,-12.471993812797898,-220.89949321289492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.50874920333604,3088.06312887171,0.0,0.0,0.0,-197.2648339237182,0.0
k_EO_growth,100.85835186178413,30.529713884525854,-37.6845204764961,-22.13170100298458,60.52723289053385,59.102719490400716,-6.6409924346332065,-39.64111317956101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.30555228266571,322.09108188567734,0.0,0.0,-23.161381670920527
k_EO_stationary,594.3948800665569,313.1119398253149,-210.7910123276388,-155.6030558912514,221.57067893496153,328.5658113625767,-14.322535282688056,-221.0842253265205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.09108188567734,3029.21557384895,0.0,0.0,-230.5139427955492
alpha_EA_loss,-27.19386005853987,-14.133594520500953,12.339924323466263,8.963982021743128,-12.256754782535552,-17.204133050262225,0.6086254946095484,10.237002483939541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.891985828823017,-165.51784072584815,0.0,0.0,0.0,0.0,10.786511358230355,0.0,0.0
alpha_IAA_loss,-31.398251726686215,-23.47833314150721,11.663688274812378,9.453302192346273,-7.8839173782819705,-16.567902415900335,-0.14740346336784138,10.519774868469884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.811071679656067,-197.2648339237182,0.0,0.0,0.0,13.680118360645457,0.0
alpha_EO_loss,-37.245305043597305,-25.75580405395541,12.506611232549835,10.8900390516137,-9.401804802071855,-19.705495678132095,0.05003653778712131,12.908327156762011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.161381670920527,-230.5139427955492,0.0,0.0,19.37159461067521
