objective,campaign_order,candidate,family,medium,horizon_h,temperature_segments,score,rationale,campaign_logdet,campaign_min_eigenvalue,campaign_max_eigenvalue,campaign_min_relative_eigenvalue,campaign_condition_number,campaign_trace_inv,campaign_rank_1e-8,var_ratio_mu0,var_reduction_mu0,var_ratio_qN,var_reduction_qN,var_ratio_betaG0,var_reduction_betaG0,var_ratio_betaF0,var_reduction_betaF0,var_ratio_qEG,var_reduction_qEG,var_ratio_qEF,var_reduction_qEF,var_ratio_iG,var_reduction_iG,var_ratio_iE,var_reduction_iE,var_ratio_Kd0,var_reduction_Kd0,var_ratio_gammaG0,var_reduction_gammaG0,var_ratio_gammaF0,var_reduction_gammaF0,var_ratio_kPyrS,var_reduction_kPyrS,var_ratio_kPyrD,var_reduction_kPyrD,var_ratio_kAldPyr,var_reduction_kAldPyr,var_ratio_kAldS,var_reduction_kAldS,var_ratio_kAldRed,var_reduction_kAldRed,var_ratio_kAcAld,var_reduction_kAcAld,var_ratio_kAcStress,var_reduction_kAcStress,var_ratio_kAcAssim,var_reduction_kAcAssim,var_ratio_qO2,var_reduction_qO2,var_ratio_kLaO2,var_reduction_kLaO2,var_ratio_O2sat,var_reduction_O2sat,var_ratio_k_EA_growth,var_reduction_k_EA_growth,var_ratio_k_EA_stationary,var_reduction_k_EA_stationary,var_ratio_k_IAA_growth,var_reduction_k_IAA_growth,var_ratio_k_IAA_stationary,var_reduction_k_IAA_stationary,var_ratio_k_EO_growth,var_reduction_k_EO_growth,var_ratio_k_EO_stationary,var_reduction_k_EO_stationary,var_ratio_alpha_EA_loss,var_reduction_alpha_EA_loss,var_ratio_alpha_IAA_loss,var_reduction_alpha_IAA_loss,var_ratio_alpha_EO_loss,var_reduction_alpha_EO_loss,new_param_mean_var_reduction,new_param_worst_var_reduction
d_opt,2,synthetic_high_biomass_low_N_maintenance,maintenance,synthetic,216.0,"16, 18, 20, 18",178.24047065770864,High biomass with low N creates low-growth sugar consumption windows for m0.,178.24047065770864,3.8015790917032125e-05,214599.23544169555,1.771478395008571e-10,5645002517.7708235,18637.466731580545,30,0.8094667613299102,0.19053323867008976,0.8495153177976937,0.15048468220230626,0.4762249276275262,0.5237750723724738,0.2685500086095991,0.7314499913904009,0.6432290581260675,0.35677094187393255,0.29832319954163966,0.7016768004583603,0.256207775672411,0.743792224327589,0.5056149943280148,0.4943850056719852,0.8249580071095771,0.17504199289042288,0.44567092738726566,0.5543290726127343,0.22680023009699185,0.7731997699030082,0.8180961725966478,0.1819038274033522,0.7302099353701726,0.26979006462982735,0.3245617872595301,0.6754382127404699,0.5039874528989482,0.4960125471010518,0.699208364928363,0.300791635071637,0.334008168532212,0.665991831467788,0.13229535171732484,0.8677046482826751,0.41614608904830497,0.583853910951695,0.08074307147582142,0.9192569285241786,0.09623223739601797,0.9037677626039821,0.11020125721858899,0.889798742781411,0.00788146945476593,0.992118530545234,0.00043070944775953516,0.9995692905522404,0.01428064917837135,0.9857193508216286,0.000384117269276097,0.9996158827307239,0.012727623408154734,0.9872723765918453,0.0003525976524211905,0.9996474023475788,0.19127388219979577,0.8087261178002042,0.15957476594660516,0.8404252340533949,0.12336053142997483,0.8766394685700252,0.7622021882785471,0.1819038274033522
d_opt,3,synthetic_glucose_rich_fructose_pulse,sugar_separation,synthetic,216.0,"17, 20, 23, 20",185.06192272358814,High glucose plus fructose pulse separates glucose and fructose uptake/yield directions.,185.06192272358814,3.9116270447245426e-05,247078.977250406,1.5831484686615988e-10,6316526970.116736,17435.143910778403,30,0.7340078317167932,0.2659921682832068,0.752669614669299,0.24733038533070095,0.30798323155707336,0.6920167684429266,0.2128609551279562,0.7871390448720438,0.5277282179647205,0.47227178203527953,0.25703502605093176,0.7429649739490682,0.1989178151619394,0.8010821848380606,0.43481009532610226,0.5651899046738977,0.7085454705792938,0.29145452942070615,0.35433595080301056,0.6456640491969894,0.20071887771105051,0.7992811222889495,0.7516924692064467,0.24830753079355328,0.694932816090336,0.30506718390966403,0.29273506157697265,0.7072649384230274,0.45550417684461697,0.544495823155383,0.6694130761095309,0.33058692389046906,0.29148734247947605,0.708512657520524,0.1118206941330777,0.8881793058669223,0.3893101936643661,0.6106898063356339,0.06790471788911667,0.9320952821108833,0.0644815404922685,0.9355184595077315,0.08746371049602499,0.912536289503975,0.004882855869302788,0.9951171441306972,0.0003197555583206076,0.9996802444416794,0.00888428582018146,0.9911157141798186,0.0002860268036228296,0.9997139731963772,0.007917383141681777,0.9920826168583182,0.00026205512848260853,0.9997379448715173,0.12288734452818009,0.8771126554718199,0.10487456949540211,0.8951254305045979,0.0810873436951089,0.918912656304891,0.7895926290488742,0.24830753079355328
d_opt,4,synthetic_high_sugar_reference,synthetic_baseline,synthetic,216.0,"18, 20, 20, 18",189.24416323391367,Synthetic high-sugar operating point close to the current synthetic dataset.,189.24416323391367,4.0086646196992754e-05,296007.82685650163,1.354242778736588e-10,7384200349.459709,16299.943488837329,30,0.700270938809108,0.29972906119089204,0.7010370631276828,0.29896293687231723,0.2519989996310796,0.7480010003689204,0.20265433300220842,0.7973456669977916,0.441313486180837,0.558686513819163,0.2365128773031747,0.7634871226968253,0.1782679052659954,0.8217320947340045,0.3809671877466148,0.6190328122533852,0.637934256509019,0.362065743490981,0.3091235732996763,0.6908764267003237,0.1917940087808929,0.8082059912191071,0.6899856708824316,0.31001432911756843,0.6609009356337502,0.3390990643662498,0.26494925238425265,0.7350507476157473,0.41064913294628314,0.5893508670537169,0.6451738163398918,0.3548261836601082,0.2660601950006666,0.7339398049993334,0.09681864800427507,0.9031813519957249,0.36396605492500106,0.636033945074999,0.06356786674701748,0.9364321332529826,0.05346331706877368,0.9465366829312263,0.07995578043794829,0.9200442195620517,0.003917309789152685,0.9960826902108473,0.00027265283849888585,0.9997273471615011,0.0071887805154730155,0.992811219484527,0.00024153968071286965,0.9997584603192872,0.006387141789636043,0.9936128582103639,0.00021871477051748028,0.9997812852294825,0.09940986493214077,0.9005901350678592,0.08584367369609566,0.9141563263039043,0.06641995374286017,0.9335800462571399,0.8067304848937311,0.31001432911756843
d_opt,5,natural_glucose_pulse_after_growth,natural_sugar_pulse,natural,216.0,"18, 20, 22, 19",192.70573944296862,Natural must with glucose perturbation to test sugar-transfer validity.,192.70573944296862,5.760652569776876e-05,316311.11170092924,1.821198293920053e-10,5490890274.488133,12400.928793744497,30,0.672252068474385,0.327747931525615,0.6615729906229472,0.33842700937705283,0.23236662592315588,0.7676333740768442,0.1949251885496591,0.8050748114503409,0.3957004189903699,0.6042995810096301,0.2211786532877865,0.7788213467122135,0.1740153028027258,0.8259846971972742,0.34809238725743336,0.6519076127425667,0.5861945485314384,0.4138054514685616,0.28874980569089126,0.7112501943091087,0.18900895301037535,0.8109910469896247,0.6151254992475454,0.38487450075245455,0.5962193739774924,0.40378062602250764,0.2260004874742657,0.7739995125257343,0.31257177819625537,0.6874282218037446,0.50816849778916,0.49183150221084004,0.2547157275296509,0.7452842724703491,0.09178550759140694,0.9082144924085931,0.27688094369975846,0.7231190563002415,0.06228749799823572,0.9377125020017643,0.045708146424745036,0.9542918535752549,0.07064388418226374,0.9293561158177363,0.0033027181757990954,0.9966972818242009,0.00025098820561523816,0.9997490117943848,0.006081158037692467,0.9939188419623075,0.00021910456577634786,0.9997808954342237,0.005389381328408748,0.9946106186715913,0.000194567252508007,0.999805432747492,0.0888152606340169,0.9111847393659831,0.07505006728021832,0.9249499327197817,0.056043651827511115,0.9439563481724889,0.8352272879290836,0.38487450075245455
d_opt,6,synthetic_viable_biomass_step,biomass_input,synthetic,216.0,"18, 22, 22, 18",195.82021033936394,Known viable biomass addition tests rate proportionality to X and supports yield separation.,195.82021033936394,6.040579416538789e-05,338809.9201758376,1.7828815087243648e-10,5608897703.557937,11672.621474489948,30,0.6139150102541303,0.3860849897458697,0.6015466189733206,0.3984533810266794,0.21733486705415345,0.7826651329458465,0.17769034835615433,0.8223096516438457,0.3619518898134805,0.6380481101865195,0.20614746464943848,0.7938525353505616,0.1700805665360794,0.8299194334639206,0.3242634092065745,0.6757365907934255,0.50799457460554,0.49200542539446,0.27375594671279674,0.7262440532872032,0.18205383536299807,0.8179461646370019,0.5659205988415902,0.4340794011584098,0.5555019779353627,0.4444980220646373,0.19056107778928671,0.8094389222107132,0.27320596045372725,0.7267940395462728,0.5017833660764786,0.49821663392352145,0.21989940416466056,0.7801005958353394,0.0726256963926249,0.9273743036073752,0.2606307217563037,0.7393692782436962,0.05587872499636514,0.9441212750036349,0.03740023724751144,0.9625997627524886,0.06215534205386567,0.9378446579461344,0.0029131098673044185,0.9970868901326956,0.00023576893889798534,0.999764231061102,0.005354117030745676,0.9946458829692543,0.00020350785352077832,0.9997964921464793,0.004737313552934635,0.9952626864470654,0.0001777150062726075,0.9998222849937274,0.08239071494620546,0.9176092850537946,0.06826030864590787,0.9317396913540921,0.04925642905746834,0.9507435709425317,0.8495453953696483,0.4340794011584098
d_opt,7,natural_cold_hot_switch,natural_temperature,natural,216.0,"15, 18, 23, 20",198.39171486548895,Natural matrix with temperature excitation and a modest YAN pulse.,198.39171486548895,9.07806637426991e-05,355801.01457896666,2.5514447689285946e-10,3919348018.730271,8511.117239868145,30,0.5560758586146208,0.44392414138537917,0.5327498411723784,0.46725015882762155,0.2061170423673487,0.7938829576326513,0.1692487513670086,0.8307512486329914,0.3377044197978289,0.662295580202171,0.19759368717757395,0.802406312822426,0.16812068442713118,0.8318793155728688,0.30744876454657194,0.692551235453428,0.4984451839935719,0.501554816006428,0.2619892252994292,0.7380107747005709,0.1771185853170401,0.8228814146829599,0.5237711939772582,0.47622880602274176,0.5159462412744084,0.48405375872559164,0.17558092402202885,0.8244190759779711,0.2392802878668028,0.7607197121331972,0.4238798561726191,0.5761201438273809,0.21341116294989293,0.7865888370501071,0.07006335258045689,0.9299366474195431,0.19000565789252424,0.8099943421074758,0.05486382833671365,0.9451361716632863,0.03307135092330048,0.9669286490766995,0.05524310857377667,0.9447568914262233,0.0024031885174761194,0.9975968114825239,0.00022777786924972583,0.9997722221307502,0.004418500871812627,0.9955814991281874,0.00019599224300193878,0.9998040077569981,0.0038932899448315098,0.9961067100551685,0.00016991576223171698,0.9998300842377683,0.07961645852800636,0.9203835414719936,0.06584013446989197,0.934159865530108,0.04704420600606548,0.9529557939939345,0.8650536785608824,0.47622880602274176
d_opt,8,synthetic_pyruvate_peak_lowN_warm_shift,secondary_pyruvate,synthetic,216.0,"16, 18, 24, 20",200.50920416304933,Low initial YAN plus warm shift targets pyruvate peak and acetaldehyde drainage without adding new states.,200.50920416304933,9.110456826985911e-05,381418.51616999996,2.3885722482663477e-10,4186601434.08185,8356.976638750137,30,0.5151416742902226,0.4848583257097774,0.5181341493304245,0.48186585066957555,0.17777562788336732,0.8222243721166327,0.15863057901876515,0.8413694209812348,0.2769138078389867,0.7230861921610132,0.18123105767146172,0.8187689423285383,0.1585325692527647,0.8414674307472353,0.2704960536451324,0.7295039463548676,0.49415480241339776,0.5058451975866023,0.229765729549131,0.770234270450869,0.169645856576001,0.8303541434239989,0.48527024655550244,0.5147297534444976,0.49995750244997106,0.5000424975500289,0.17073575502644914,0.8292642449735509,0.22472490440088988,0.7752750955991101,0.41999659699371017,0.5800034030062898,0.21092286596497792,0.7890771340350221,0.06873990969012496,0.931260090309875,0.18656641839431468,0.8134335816056854,0.05002152619810308,0.9499784738018969,0.028470917064301632,0.9715290829356984,0.049439154877891425,0.9505608451221086,0.002271089737634868,0.9977289102623651,0.00018712583189999627,0.9998128741681,0.004173796365541136,0.9958262036344588,0.00016038338530547318,0.9998396166146946,0.003691698866432452,0.9963083011335675,0.0001392273475716573,0.9998607726524283,0.06913811756408943,0.9308618824359106,0.05688670758127601,0.943113292418724,0.040909662084917905,0.9590903379150821,0.8713798196809549,0.5000424975500289
d_opt,9,natural_aroma_matrix_cold_hot,natural_aroma_matrix,natural,216.0,"14, 18, 24, 19",202.513711797471,Natural-matrix temperature excitation tests whether aroma/secondary parameters transfer to wine must.,202.513711797471,0.00011965424767961177,397889.99467316375,3.0072193139186273e-10,3325331130.229164,6684.752333645792,30,0.48287883417024113,0.5171211658297589,0.4759032231698706,0.5240967768301295,0.1710651171110893,0.8289348828889107,0.15256968034862745,0.8474303196513726,0.26460247946869037,0.7353975205313097,0.17641702476233395,0.823582975237666,0.15686850785333548,0.8431314921466645,0.2614526946351028,0.7385473053648972,0.4873775873934672,0.5126224126065329,0.22266239124112372,0.7773376087588763,0.16508276557427304,0.834917234425727,0.4558599720645432,0.5441400279354568,0.4719544387277725,0.5280455612722275,0.16073340180713827,0.8392665981928618,0.2035230851748426,0.7964769148251574,0.37064735862558185,0.6293526413744182,0.20570578051967334,0.7942942194803266,0.06670900995957174,0.9332909900404283,0.14921271332504057,0.8507872866749594,0.04922146700865708,0.950778532991343,0.025747290275758165,0.9742527097242418,0.044763612094052246,0.9552363879059478,0.0019689294746302525,0.9980310705253698,0.00018219282070561872,0.9998178071792944,0.0036190094620829863,0.9963809905379171,0.00015561280878776765,0.9998443871912123,0.0031917384250305272,0.9968082615749695,0.00013411865391403522,0.999865881346086,0.06721857008311538,0.9327814299168846,0.05507478482098259,0.9449252151790174,0.03912895045762038,0.9608710495423796,0.8812623981705251,0.5280455612722275
dopt_exchange_from_hybrid,1,synthetic_fructose_rich_glucose_pulse,sugar_separation,synthetic,216.0,"17, 20, 23, 20",163.73352863664508,Fructose-rich run probes iG and fructose kinetic directions.,163.73352863664508,2.44573580909524e-05,198977.24306580762,1.2291535310328746e-10,8135680163.239544,26687.057092549385,30,0.9007681965774633,0.09923180342253668,0.8798906286213523,0.12010937137864774,0.5393081311060327,0.4606918688939673,0.2924568293123147,0.7075431706876854,0.7157779369076488,0.2842220630923512,0.32983506575140575,0.6701649342485942,0.2714864010648431,0.7285135989351569,0.639008961049738,0.36099103895026197,0.8622646872752554,0.1377353127247446,0.4861394301163583,0.5138605698836417,0.2382960643519129,0.7617039356480871,0.898542026195541,0.10145797380445898,0.8792843768848764,0.12071562311512363,0.6785915029919289,0.32140849700807106,0.7847970401242903,0.2152029598757097,0.8796106606651599,0.12038933933484008,0.5660532984470183,0.43394670155298165,0.40396599937648114,0.5960340006235189,0.5957661571044945,0.40423384289550546,0.571534587698676,0.42846541230132396,0.12775327475375836,0.8722467252462416,0.32493434813755323,0.6750656518624467,0.017553292650466883,0.9824467073495331,0.0017031885709310347,0.998296811429069,0.03127304550400715,0.9687269544959929,0.0014534570247231502,0.9985465429752769,0.02751115213078594,0.9724888478692141,0.0013617901692800016,0.99863820983072,0.40973091495806446,0.5902690850419355,0.3538692483318518,0.6461307516681483,0.2752305414718171,0.724769458528183,0.6084740048404147,0.10145797380445898
dopt_exchange_from_hybrid,2,synthetic_high_biomass_low_N_maintenance,maintenance,synthetic,216.0,"16, 18, 20, 18",178.24047065770864,High biomass with low N creates low-growth sugar consumption windows for m0.,178.24047065770864,3.8015790917032125e-05,214599.23544169555,1.771478395008571e-10,5645002517.7708235,18637.466731580545,30,0.8094667613299102,0.19053323867008976,0.8495153177976937,0.15048468220230626,0.4762249276275262,0.5237750723724738,0.2685500086095991,0.7314499913904009,0.6432290581260675,0.35677094187393255,0.29832319954163966,0.7016768004583603,0.256207775672411,0.743792224327589,0.5056149943280148,0.4943850056719852,0.8249580071095771,0.17504199289042288,0.44567092738726566,0.5543290726127343,0.22680023009699185,0.7731997699030082,0.8180961725966478,0.1819038274033522,0.7302099353701726,0.26979006462982735,0.3245617872595301,0.6754382127404699,0.5039874528989482,0.4960125471010518,0.699208364928363,0.300791635071637,0.334008168532212,0.665991831467788,0.13229535171732484,0.8677046482826751,0.41614608904830497,0.583853910951695,0.08074307147582142,0.9192569285241786,0.09623223739601797,0.9037677626039821,0.11020125721858899,0.889798742781411,0.00788146945476593,0.992118530545234,0.00043070944775953516,0.9995692905522404,0.01428064917837135,0.9857193508216286,0.000384117269276097,0.9996158827307239,0.012727623408154734,0.9872723765918453,0.0003525976524211905,0.9996474023475788,0.19127388219979577,0.8087261178002042,0.15957476594660516,0.8404252340533949,0.12336053142997483,0.8766394685700252,0.7622021882785471,0.1819038274033522
dopt_exchange_from_hybrid,3,synthetic_glucose_rich_fructose_pulse,sugar_separation,synthetic,216.0,"17, 20, 23, 20",185.06192272358814,High glucose plus fructose pulse separates glucose and fructose uptake/yield directions.,185.06192272358814,3.9116270447245426e-05,247078.977250406,1.5831484686615988e-10,6316526970.116736,17435.143910778403,30,0.7340078317167932,0.2659921682832068,0.752669614669299,0.24733038533070095,0.30798323155707336,0.6920167684429266,0.2128609551279562,0.7871390448720438,0.5277282179647205,0.47227178203527953,0.25703502605093176,0.7429649739490682,0.1989178151619394,0.8010821848380606,0.43481009532610226,0.5651899046738977,0.7085454705792938,0.29145452942070615,0.35433595080301056,0.6456640491969894,0.20071887771105051,0.7992811222889495,0.7516924692064467,0.24830753079355328,0.694932816090336,0.30506718390966403,0.29273506157697265,0.7072649384230274,0.45550417684461697,0.544495823155383,0.6694130761095309,0.33058692389046906,0.29148734247947605,0.708512657520524,0.1118206941330777,0.8881793058669223,0.3893101936643661,0.6106898063356339,0.06790471788911667,0.9320952821108833,0.0644815404922685,0.9355184595077315,0.08746371049602499,0.912536289503975,0.004882855869302788,0.9951171441306972,0.0003197555583206076,0.9996802444416794,0.00888428582018146,0.9911157141798186,0.0002860268036228296,0.9997139731963772,0.007917383141681777,0.9920826168583182,0.00026205512848260853,0.9997379448715173,0.12288734452818009,0.8771126554718199,0.10487456949540211,0.8951254305045979,0.0810873436951089,0.918912656304891,0.7895926290488742,0.24830753079355328
dopt_exchange_from_hybrid,4,natural_cold_hot_switch,natural_temperature,natural,216.0,"15, 18, 23, 20",189.00338864737395,Natural matrix with temperature excitation and a modest YAN pulse.,189.00338864737395,6.859887422334065e-05,263833.92692281003,2.6000778225694467e-10,3846038727.455399,11326.540594144595,30,0.6451202248326041,0.3548797751673959,0.6447814052851029,0.35521859471489714,0.28306538655681,0.71693461344319,0.19918470430095153,0.8008152956990484,0.4716362047976612,0.5283637952023388,0.23947132877770147,0.7605286712222985,0.19486230346248445,0.8051376965375155,0.398201599122979,0.601798400877021,0.6880547585526897,0.3119452414473103,0.33049396360588507,0.669506036394115,0.19486680746719767,0.8051331925328024,0.6756591386958692,0.32434086130413076,0.6262325179724895,0.37376748202751053,0.2563659359376139,0.7436340640623861,0.3635415995935101,0.6364584004064899,0.5259613250404072,0.47403867495959284,0.27837231000230844,0.7216276899976916,0.10569294166758515,0.8943070583324149,0.2528530182727596,0.7471469817272405,0.06659284029494117,0.9334071597050588,0.05610435662574865,0.9438956433742514,0.07599974847065996,0.9240002515293401,0.003393873865300163,0.9966061261346998,0.00030503417164896873,0.999694965828351,0.006225121895989005,0.993774878104011,0.0002716994663128962,0.9997283005336871,0.0055214886222319645,0.994478511377768,0.0002456014624077377,0.9997543985375923,0.11649391736307547,0.8835060826369245,0.09914747026445425,0.9008525297355457,0.0751631515026471,0.9248368484973529,0.820492845440602,0.32434086130413076
dopt_exchange_from_hybrid,5,synthetic_viable_biomass_step,biomass_input,synthetic,216.0,"18, 22, 22, 18",192.6279425277396,Known viable biomass addition tests rate proportionality to X and supports yield separation.,192.6279425277396,7.268397274450826e-05,287299.32319620566,2.5299040713322566e-10,3952719043.111371,10570.197623257902,30,0.5922350786343904,0.4077649213656096,0.5898039182021908,0.4101960817978092,0.2608728925102551,0.739127107489745,0.18420637674325124,0.8157936232567488,0.421513795910607,0.578486204089393,0.2215002536111872,0.7784997463888128,0.19067212777932876,0.8093278722206713,0.3643615198031011,0.6356384801968988,0.5841120585930877,0.4158879414069123,0.30926961987044876,0.6907303801295512,0.18852916994534527,0.8114708300546547,0.6166743717479385,0.3833256282520615,0.5804780118119501,0.41952198818804987,0.21128598460744843,0.7887140153925516,0.3137161055709341,0.6862838944290659,0.5165709527325744,0.48342904726742564,0.23365017121223652,0.7663498287877635,0.08057673933285649,0.9194232606671435,0.23598269004859812,0.7640173099514018,0.05745136001698395,0.9425486399830161,0.04163650805333147,0.9583634919466686,0.06318254661188596,0.9368174533881141,0.0029690762779865515,0.9970309237220134,0.0002819494502000512,0.9997180505497999,0.005440418487752238,0.9945595815122478,0.00024749842505378033,0.9997525015749462,0.00482233923858817,0.9951776607614118,0.0002192090312019818,0.999780790968798,0.10536318577870346,0.8946368142212966,0.08751298728003362,0.9124870127199664,0.06365052810384689,0.9363494718961531,0.8389143683089948,0.3833256282520615
dopt_exchange_from_hybrid,6,natural_aroma_matrix_cold_hot,natural_aroma_matrix,natural,216.0,"14, 18, 24, 19",195.22930987626887,Natural-matrix temperature excitation tests whether aroma/secondary parameters transfer to wine must.,195.22930987626887,0.00010167179594849128,303997.0996761259,3.3444988803120467e-10,2989984556.091998,8001.363491964196,30,0.549469600971569,0.45053039902843095,0.5359584725562414,0.4640415274437586,0.24517649771405992,0.7548235022859401,0.17665344825647358,0.8233465517435264,0.38994662046912876,0.6100533795308712,0.21213557972362926,0.7878644202763707,0.1873747547756428,0.8126252452243572,0.34395534117476045,0.6560446588252395,0.574476640632726,0.42552335936727403,0.2940310409380705,0.7059689590619296,0.18344544707922264,0.8165545529207774,0.5680336934253348,0.43196630657466517,0.538700757987067,0.46129924201293304,0.193026430620752,0.806973569379248,0.2689711804151652,0.7310288195848348,0.43814155136696414,0.5618584486330358,0.22651518661571815,0.7734848133842819,0.07774418743910533,0.9222558125608946,0.17860244022495333,0.8213975597750467,0.05645201719813765,0.9435479828018624,0.03743222796798919,0.9625677720320108,0.056389724970501126,0.9436102750294989,0.0024700314947604454,0.9975299685052396,0.0002710233530808332,0.9997289766469192,0.004531819424291609,0.9954681805757084,0.00023685636847746742,0.9997631436315225,0.003997580050103923,0.996002419949896,0.00020790200655530737,0.9997920979934447,0.10085289746600082,0.8991471025339992,0.08324027262788544,0.9167597273721145,0.059531370209794834,0.9404686297902052,0.855232542438368,0.43196630657466517
dopt_exchange_from_hybrid,7,synthetic_high_sugar_reference,synthetic_baseline,synthetic,216.0,"18, 20, 20, 18",198.20089074424814,Synthetic high-sugar operating point close to the current synthetic dataset.,198.20089074424814,0.00010383054482846327,352031.8164292008,2.9494647921786706e-10,3390445624.7512403,7682.785768038988,30,0.5332853191652498,0.4667146808347502,0.5087102466860866,0.49128975331391345,0.20932401258675798,0.7906759874132421,0.16829432132724384,0.8317056786727561,0.3444321621680309,0.6555678378319691,0.20026913316540437,0.7997308668345956,0.16985761123669363,0.8301423887633064,0.31426341797584484,0.6857365820241552,0.5268959100245186,0.47310408997548137,0.26516708877476997,0.7348329112252301,0.1751206574236943,0.8248793425763057,0.5319362831634629,0.46806371683653714,0.5174680130125424,0.4825319869874576,0.18008097169149243,0.8199190283085076,0.2526721478282873,0.7473278521717127,0.42179533035032296,0.578204669649677,0.21373552448655878,0.7862644755134413,0.07049440086913844,0.9295055991308616,0.17149493929695922,0.8285050607030408,0.054809379911915306,0.9451906200880847,0.032919615103719546,0.9670803848962805,0.05344774716457034,0.9465522528354297,0.002263206352887975,0.997736793647112,0.00023708253064579093,0.9997629174693542,0.004156409124142111,0.9958435908758579,0.00020515066308366916,0.9997948493369163,0.003652883220423996,0.996347116779576,0.000177622337421933,0.9998223776625781,0.08482564417942141,0.9151743558205786,0.07086209246163813,0.9291379075383619,0.05080263229934646,0.9491973677006535,0.864098146197601,0.46806371683653714
dopt_exchange_from_hybrid,8,natural_glucose_pulse_after_growth,natural_sugar_pulse,natural,216.0,"18, 20, 22, 19",200.46663549222816,Natural must with glucose perturbation to test sugar-transfer validity.,200.46663549222816,0.00011919494135135925,372213.2591825004,3.2023292671827307e-10,3122726979.5393534,6789.260174759206,30,0.5198397154359979,0.48016028456400206,0.4883106937344031,0.5116893062655969,0.19665285557866585,0.8033471444213341,0.1625073691181884,0.8374926308818116,0.3185753506242284,0.6814246493757716,0.19103754925761843,0.8089624507423816,0.16611721937722798,0.833882780622772,0.29445496469572047,0.7055450353042796,0.4911004559746123,0.5088995440253876,0.2519665665353021,0.7480334334646979,0.17238539886632853,0.8276146011336715,0.489649220154823,0.510350779845177,0.48577197428267527,0.5142280257173247,0.16463129412143243,0.8353687058785676,0.21516291382978064,0.7848370861702194,0.37419878939151796,0.625801210608482,0.2080378611815083,0.7919621388184916,0.06794280603034722,0.9320571939696528,0.15154358456292838,0.8484564154370716,0.05400728149942202,0.945992718500578,0.03037426494147539,0.9696257350585246,0.05045175183104897,0.949548248168951,0.002089882472137424,0.9979101175278626,0.00022064842507110656,0.9997793515749289,0.003840122667518059,0.9961598773324819,0.0001891881897653674,0.9998108118102347,0.0033704562608051184,0.9966295437391949,0.00016279672505425754,0.9998372032749457,0.07708041214023505,0.9229195878597649,0.06345433464605699,0.936545665353943,0.04476307685228757,0.9552369231477125,0.8756528669897055,0.510350779845177
dopt_exchange_from_hybrid,9,synthetic_pyruvate_peak_lowN_warm_shift,secondary_pyruvate,synthetic,216.0,"16, 18, 24, 20",202.51371179713993,Low initial YAN plus warm shift targets pyruvate peak and acetaldehyde drainage without adding new states.,202.51371179713993,0.00011965424764047608,397889.99467316375,3.0072193129350465e-10,3325331131.3167906,6684.752332935056,30,0.4828788341702207,0.5171211658297793,0.47590322316986733,0.5240967768301327,0.17106511711109215,0.8289348828889078,0.1525696803486275,0.8474303196513725,0.26460247946869897,0.735397520531301,0.17641702476233553,0.8235829752376644,0.15686850785333606,0.8431314921466639,0.2614526946351051,0.7385473053648949,0.48737758739338627,0.5126224126066137,0.22266239124135256,0.7773376087586474,0.16508276557465615,0.8349172344253438,0.45585997206454304,0.5441400279354569,0.4719544387277691,0.5280455612722309,0.1607334018069985,0.8392665981930015,0.20352308517471732,0.7964769148252827,0.3706473586253688,0.6293526413746312,0.20570578051960128,0.7942942194803987,0.06670900995830126,0.9332909900416988,0.1492127133091598,0.8507872866908401,0.049221467008647435,0.9507785329913525,0.02574729027575718,0.9742527097242428,0.044763612094039736,0.9552363879059602,0.001968929474630248,0.9980310705253698,0.00018219282070561926,0.9998178071792944,0.0036190094620829677,0.9963809905379171,0.00015561280878776702,0.9998443871912123,0.0031917384250305177,0.9968082615749695,0.00013411865391403449,0.999865881346086,0.06721857008311563,0.9327814299168844,0.05507478482098235,0.9449252151790176,0.03912895045762014,0.9608710495423799,0.8812623981714113,0.5280455612722309
