,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS,kPyrD,kAldPyr,kAldS,kAldRed,kAcAld,kAcStress,kAcAssim,qO2,kLaO2,O2sat,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
gammaF0,8.668358921298651,-4.846251439994518,-4.779290421147601,-1.3480114771132072,-1.2244373160562914,0.0212443116167364,0.5274997281508212,-4.938117495301304,-0.0011927078747362826,17.91627023152654,0.1643679854563297,-0.0002657403835082984,0.00031437492167644385,1.4835449211638252e-05,0.001226873212675435,-6.729739511197125e-06,-0.00014024704294354553,0.0006856568243470685,-4.18929311863538e-09,0.000306712689612121,-3.027635341590272e-06,-3.554404712378469e-05,0.00016342376084092672,0.0018500297557401397,0.0001322168464596671,0.0021377791442573507,0.00014043401892199146,0.002132904445262123,-0.00015371309707140607,-0.00016638875567502468,-0.00016853825558398944
kPyrS,-48.157755160025204,79.5949495893659,-110.55206200466276,-46.240766951899566,231.58010174614316,247.69314651706952,-52.43906501099835,-179.82146255549432,8.058423078741072,-0.0010052628578394373,-0.0002657403835082984,637.5612804299598,-470.9460603245834,0.3512485951548288,30.37907181821876,-0.15496723534457368,-4.863785757616643,0.31041433336109875,-2.2621274896084005e-06,-98.22257557882241,0.5898103043081944,11.483034068504274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrD,145.53081769254362,-136.36187182125732,59.20450458010982,28.92937972134795,-92.35580146715446,-192.41537778213433,34.970859418119495,128.87530433902566,-9.465009847156185,0.000843510227044546,0.00031437492167644385,-470.9460603245834,423.49312487803,-0.23321595050564561,-19.27073605863251,0.10808200610042214,3.1831905156432563,-0.13026687343341536,8.937357325306649e-07,108.51828891237419,-1.1362765679949016,-12.826330084007667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,13.98436118748435,-11.591823059263536,-9.123327382301152,-4.32150179834011,12.589218351494635,15.465861679847585,-2.5446176260782907,-9.100329558924676,-0.4511710584681851,-2.6648368891890006e-05,1.4835449211638252e-05,0.3512485951548288,-0.23321595050564561,0.46109086496574014,40.01008359872473,-0.20279975619322851,-6.389727534930705,0.41880282980625677,-3.0701749058978475e-06,8.44352744378248,-0.07292602523593208,-0.9777146263985851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS,1405.7947701343887,-1090.0152200611699,-866.4050503493359,-391.26466365997663,1399.8199085003762,1421.5748256819593,-260.08086872112546,-893.0692590925879,-36.31254699559461,-0.0028078709192258925,0.001226873212675435,30.37907181821876,-19.27073605863251,40.01008359872473,3771.993991447097,-16.25371576964052,-564.6018255988593,60.88766176146277,-0.0004884413523139171,672.0365276896118,-4.977083826022044,-77.46270966964775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-5.218637440256457,4.570424982168045,3.593798919431448,1.8117978855920525,-3.9685141800654677,-6.445274021204168,0.9457988873940942,3.4275715567771683,0.21777618826782155,7.16076824550993e-06,-6.729739511197125e-06,-0.15496723534457368,0.10808200610042214,-0.20279975619322851,-16.25371576964052,0.09781546073467476,2.730368424389356,-0.06013652920449809,4.0310354154808366e-07,-4.031882152885506,0.043722185512154926,0.4722838463300427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,-148.33409373533348,122.01724254959299,138.72431841867098,64.40761368426838,-187.8750927720669,-217.0746392983794,35.05080076354773,126.83160267801446,4.03569421635006,0.0005888858978931341,-0.00014024704294354553,-4.863785757616643,3.1831905156432563,-6.389727534930705,-564.6018255988593,2.730368424389356,95.42925118165006,54.15659187701638,-0.000439460796193048,-121.79744101384398,0.9394183426042421,14.033013951920353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,559.7838527200245,-459.64009169153553,68.85756020163625,31.072207157839266,32.67665934901689,20.038058083456242,-20.070221264846285,-58.28349907781536,-22.01466012556042,0.001738140026616484,0.0006856568243470685,0.31041433336109875,-0.13026687343341536,0.41880282980625677,60.88766176146277,-0.06013652920449809,54.15659187701638,624.1487363887935,-0.004717822350537917,-76.15507278068253,0.6538541450510937,8.816837426962714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.004552766377127441,0.003426035653950763,-0.0006971219421703333,-0.00030386094623447514,-0.00028339447487712863,-0.0001582466323028533,0.00018876720405073126,0.0005209049279131133,0.00013266702246475412,-1.2116077740637813e-08,-4.18929311863538e-09,-2.2621274896084005e-06,8.937357325306649e-07,-3.0701749058978475e-06,-0.0004884413523139171,4.0310354154808366e-07,-0.000439460796193048,-0.004717822350537917,5.47261012518173e-08,0.0004830810224811425,-2.806011466990535e-06,-5.539817011383447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qO2,476.74247316603055,-237.06878129805966,-154.38849516468713,-75.38343575687149,166.9213845874062,223.51491253172927,-30.317036192874706,-112.36030409080749,-9.051567756672727,-0.0004207486515011369,0.000306712689612121,-98.22257557882241,108.51828891237419,8.44352744378248,672.0365276896118,-4.031882152885506,-121.79744101384398,-76.15507278068253,0.0004830810224811425,588.7025909270071,47.92175653110344,-70.10304164920322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kLaO2,32.0384893959691,-3.8388877445989564,1.1968447400170796,0.6415079695506295,-0.9304811618819109,-1.749555050495305,0.1957402225847192,0.6715801445710684,0.12416506087016002,-3.729083358578491e-06,-3.027635341590272e-06,0.5898103043081944,-1.1362765679949016,-0.07292602523593208,-4.977083826022044,0.043722185512154926,0.9394183426042421,0.6538541450510937,-2.806011466990535e-06,47.92175653110344,7.160841389678123,-5.995560117197464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2sat,-55.72942602979969,27.316585027329626,17.75791365294132,8.708585335557032,-18.988170019988384,-25.71946481845585,3.4664410084099435,12.78760464431367,1.0785433945911027,4.286471877550509e-05,-3.554404712378469e-05,11.483034068504274,-12.826330084007667,-0.9777146263985851,-77.46270966964775,0.4722838463300427,14.033013951920353,8.816837426962714,-5.539817011383447e-05,-70.10304164920322,-5.995560117197464,8.497526822998644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,290.7678161120601,-79.46708314706797,-164.01251873637165,-76.29230659515322,266.3381298513503,235.2247921393802,-41.043012470816045,-154.81728252468025,-4.682581235587779,-0.0006163751671044821,0.00016342376084092672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.14548721943196,544.518090941587,0.0,0.0,0.0,0.0,-38.99535516025723,0.0,0.0
k_EA_stationary,2090.4667233747186,-876.1313044503058,-1414.784572423782,-713.1379845629768,1871.5572073512108,2128.500740180064,-309.68476785972075,-1272.5083965482784,-55.24973947008108,-0.004788873211253642,0.0018500297557401397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.518090941587,4949.098099711228,0.0,0.0,0.0,0.0,-387.7506754576091,0.0,0.0
k_IAA_growth,233.6427662862842,-48.00061491485231,-123.20253371679067,-57.60023767421282,195.78984736087196,181.0262100260829,-30.72343228516617,-121.25003383595956,-3.803764762279936,-0.0004968978125368563,0.0001322168464596671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.05856766054842,438.1815077369537,0.0,0.0,0.0,-29.075674424040557,0.0
k_IAA_stationary,2406.883122707602,-856.6830342970843,-1517.7177504382691,-769.6079010606377,1957.1773842520204,2359.8214401813248,-336.0229981743412,-1435.0840001690399,-64.09755327765032,-0.005510037053838963,0.0021377791442573507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.1815077369537,5690.85243914629,0.0,0.0,0.0,-416.2097921197266,0.0
k_EO_growth,248.59686852954118,-53.59764866292804,-126.34090954999003,-58.923226803578984,205.52986299305044,190.8994855213737,-32.995300339807144,-129.58538661146696,-4.06152982279122,-0.0005249265125852507,0.00014043401892199146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.594515956539524,465.91482873666826,0.0,0.0,-31.563730483755457
k_EO_stationary,2404.4528074353016,-878.6595511645456,-1444.9191710067807,-733.577091826928,1902.4178019002168,2327.5188172412522,-338.15628940685934,-1439.364163428595,-64.27892755586096,-0.005455071482980075,0.002132904445262123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.91482873666826,5683.498550542474,0.0,0.0,-423.62617238031874
alpha_EA_loss,-152.2005011752946,68.72697159029093,109.41110000861138,57.07703552728998,-135.21582757952496,-167.15339378123488,22.97379797034005,95.86143426618192,4.611832985006398,0.000345820852879185,-0.00015371309707140607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.99535516025723,-387.7506754576091,0.0,0.0,0.0,0.0,33.90411798414891,0.0,0.0
alpha_IAA_loss,-162.80871081348045,63.85037500164189,108.79464630524718,57.31283755628253,-130.15916658866414,-172.97951228511812,23.239897781378225,100.84258839320763,5.013697478934841,0.00036953856100355555,-0.00016638875567502468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.075674424040557,-416.2097921197266,0.0,0.0,0.0,34.48052508362288,0.0
alpha_EO_loss,-166.24254856712164,66.50839490698185,104.46271222610247,55.291485416291,-128.25993711333612,-173.1589164309755,23.84082378977731,103.18080047036312,5.0901551370979385,0.00037515987489357525,-0.00016853825558398944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.563730483755457,-423.62617238031874,0.0,0.0,36.54757352663526
