,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS,kPyrD,kAldPyr,kAldS,kAldRed,kAcAld,kAcStress,kAcAssim,qO2,kLaO2,O2sat,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
kPyrS,158.38357041905738,-96.9051920145273,-130.94138327379727,-48.566172854087824,319.7817153337611,183.71409075006588,-43.55718221316084,-147.19355589920917,-0.08960483704057719,0.0,0.0,513.5784196730802,-250.79047267770608,0.06035127023303632,8.60198156559636,-0.006488841067605005,-1.0892300473261982,0.04219276775321523,-6.093595000601575e-07,-12.446727869902261,-0.8727651983122044,1.1144444361192405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrD,-66.15976836168097,45.90178188479173,66.50717124022474,25.08222952746764,-153.12558541034934,-91.2632744456568,20.003482514083714,74.93041966968607,0.05645839322057622,0.0,0.0,-250.79047267770608,134.76728993120975,-0.022773826102530294,-3.1220051544770406,0.0025268568281564294,0.41367010256219305,-0.012117344778332128,1.6675134610588925e-07,7.448500835505346,0.49993071874057976,-0.6583886485515412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,5.086440439327768,-3.6426048997930027,-2.901884645260221,-1.0861863949662827,6.935910077839724,4.011988419122416,-0.9328474494252755,-3.2045786113146857,-0.007771119422426848,0.0,0.0,0.06035127023303632,-0.022773826102530294,0.07893579808414548,11.298323499382342,-0.008465790661761752,-1.4236776186120326,0.056744854793932986,-8.256028794622207e-07,0.2370801803205317,0.014990042451238639,-0.02058907626873046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS,796.6908197541304,-535.7445457082242,-428.21993309647195,-158.29133157779788,1068.7912436291804,603.8971530517131,-147.89871583107848,-475.4389949667109,-0.9758082029167937,0.0,0.0,8.60198156559636,-3.1220051544770406,11.298323499382342,1725.1750728863326,-1.1596352056579236,-201.55372455045352,11.61783207913887,-0.00018117408451631152,30.86388719839246,1.9949821966383374,-2.6947173981081054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-0.5103419114388138,0.3792084587552631,0.304381294367734,0.1150172939244399,-0.7062388612646873,-0.41584839321805867,0.0931468553023672,0.3341067960243618,0.0009460284906154018,0.0,0.0,-0.006488841067605005,0.0025268568281564294,-0.008465790661761752,-1.1596352056579236,0.0009426701487520017,0.15380337993870635,-0.004469886465769344,6.223168121848817e-08,-0.027598584549872032,-0.0017090722132239223,0.0023858954486619594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,-76.62312048069417,55.98065557225588,55.181364120058916,20.902480901886857,-123.48171229416263,-71.75777406760365,15.974703060381945,55.99240728083378,0.11667305764800535,0.0,0.0,-1.0892300473261982,0.41367010256219305,-1.4236776186120326,-201.55372455045352,0.15380337993870635,27.33947659039263,10.700451246591708,-0.00016800385829666612,-4.615969395052406,-0.29105271322007625,0.40060724816595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,104.77034043532613,-70.61321305672445,20.093354365459867,9.06609812220858,7.7732732998392535,3.7826286452219624,-5.16323793757103,-13.322578583953701,-0.18881410264898038,0.0,0.0,0.04219276775321523,-0.012117344778332128,0.056744854793932986,11.61783207913887,-0.004469886465769344,10.700451246591708,84.2654870841308,-0.0013356614866773485,-1.879446400612458,-0.11885875613049454,0.1632375121072069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.0016966752110098638,0.0010550065714860222,-0.00034812629334712543,-0.00015318124333213532,-0.00012248338774568492,-5.828970761585137e-05,8.710150075832812e-05,0.00021175055405067158,2.2536024063404394e-06,0.0,0.0,-6.093595000601575e-07,1.6675134610588925e-07,-8.256028794622207e-07,-0.00018117408451631152,6.223168121848817e-08,-0.00016800385829666612,-0.0013356614866773485,2.6635160604706616e-08,2.4809636188617407e-05,1.6435838452417065e-06,-2.1799381149747093e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qO2,358.13663999205363,-107.82826507647405,-5.351705145904572,-2.0679145058364368,11.156449145289097,6.5494396979784035,-1.38071514826195,-4.9258611863780795,-0.0211082877802887,0.0,0.0,-12.446727869902261,7.448500835505346,0.2370801803205317,30.86388719839246,-0.027598584549872032,-4.615969395052406,-1.879446400612458,2.4809636188617407e-05,465.6755087795357,54.54711457425708,-49.99142102870078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kLaO2,40.303432729058194,-11.131862345381005,-0.32596088238155463,-0.12569755587427692,0.6815210841523006,0.3979774864868268,-0.08456969853992405,-0.2981857190040061,-0.0012307058887917586,0.0,0.0,-0.8727651983122044,0.49993071874057976,0.014990042451238639,1.9949821966383374,-0.0017090722132239223,-0.29105271322007625,-0.11885875613049454,1.6435838452417065e-06,54.54711457425708,6.802581605510099,-6.104619632443627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2sat,-37.53677868044039,10.752408294636036,0.45949879871337235,0.17751231070345777,-0.9576633620882608,-0.5617137710447391,0.11851427594930955,0.42204052221890126,0.0018035909867100946,0.0,0.0,1.1144444361192405,-0.6583886485515412,-0.02058907626873046,-2.6947173981081054,0.0023858954486619594,0.40060724816595,0.1632375121072069,-2.1799381149747093e-06,-49.99142102870078,-6.104619632443627,5.516923826794733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,226.5570176569436,-55.67135250158123,-94.27736770165389,-36.84286993203103,208.4705810545267,121.17803779035874,-26.6044960177204,-93.09339623442473,-0.2580244371180908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.68862540428002,278.29232511549907,0.0,0.0,0.0,0.0,-18.263879832076945,0.0,0.0
k_EA_stationary,1223.7317580594088,-429.4779813607956,-566.5406892156791,-227.05861840412607,1167.3809138106571,707.2483324297918,-140.33804138126865,-553.325482760825,-1.9648240026910533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.29232511549907,1671.3305102053314,0.0,0.0,0.0,0.0,-117.64621751927972,0.0,0.0
k_IAA_growth,182.40758890907057,-33.65192548557646,-71.43664510171237,-27.90352818713579,156.53698804691345,92.36983115923566,-19.72307142513004,-72.86763249656495,-0.2098172364437714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.90259106247154,224.08877521354245,0.0,0.0,0.0,-13.212790820650241,0.0
k_IAA_stationary,1414.0071251681757,-415.3086543314266,-616.6547603288789,-246.6648389705315,1266.8686495195232,778.0549290546054,-150.90446716032025,-623.8661057209349,-2.2769017821843534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.08877521354245,1921.4555861217477,0.0,0.0,0.0,-122.78964530297495,0.0
k_EO_growth,194.66983863901297,-37.79578480203484,-74.76603574217478,-29.060156775225774,166.90804857090214,98.39919513601006,-21.27919653282577,-78.20369463367376,-0.23006541749658055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81502192671011,238.89381184014078,0.0,0.0,-14.25115877021663
k_EO_stationary,1414.7867844191326,-428.19270124843365,-602.2005819089384,-239.7194816247415,1261.392566640038,774.5967708358274,-152.2146232022493,-627.293886390121,-2.316564707796879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.89381184014078,1921.3129538241121,0.0,0.0,-124.19645690432543
alpha_EA_loss,-83.65820294382519,31.420003625640835,40.300364686302224,16.66640782844632,-82.17942549664846,-49.390681451169584,9.529755024913541,38.47478588418073,-0.051753307367355415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.263879832076945,-117.64621751927972,0.0,0.0,0.0,0.0,11.899088639739226,0.0,0.0
alpha_IAA_loss,-87.52295744835365,28.365319295382516,39.235076581387084,16.192866980320957,-80.56574490428918,-49.04103207185699,9.284485735168564,39.460175007835176,-0.06407459208198422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.212790820650241,-122.78964530297495,0.0,0.0,0.0,11.889254824922908,0.0
alpha_EO_loss,-88.70154060555737,29.30451796985644,37.70097988658448,15.49338270226515,-80.41106993748605,-48.734836298452215,9.448462038197896,40.069753919301036,-0.10641034775664027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.25115877021663,-124.19645690432543,0.0,0.0,13.046272747735193
