,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
kPyrO2,-87.42849200307401,-65.7372195936546,-41.83184928056137,-19.369822489404026,119.31698560682275,87.7097042069069,-18.366468753796344,-51.25412850648462,0.7612341643595008,-0.0003619757110523674,-7.109240686186012e-08,216.3114513952193,314.4492268219463,-261.74599450389684,4.902725340999314,-1.4674285044983637,0.08397630357511676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,173.06049231635117,-1.3343025754160074,28.747060396224676,12.649851808346828,-82.22445552021361,-59.38402458027472,13.013580673083194,36.536945804987184,-1.661338450138075,0.00027781612784929746,5.998975901528485e-08,-149.29154287626022,-261.74599450389684,260.04822730504736,-3.6606451914328035,1.1225744445875276,-0.04497866975769419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,423.6333241953997,-1570.7588832486204,-458.6453224807274,-198.1792112913493,1438.4603209134864,1008.3991506899763,-230.47827022960726,-615.2343158229293,-0.16493147245903036,0.0002011974949692687,1.0563968458211787e-09,6.630397607384145,4.902725340999314,-3.6606451914328035,2592.167030767963,-314.3894089094873,31.919215606287597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,53.39905826074621,187.70242844680007,63.17649743730066,29.584268762247717,-175.1644578778943,-122.55936273437067,26.709224928470533,72.10270274271777,-0.8615365189026486,0.0004280831313083008,9.400449151259379e-08,-1.257862692566532,-1.4674285044983637,1.1225744445875276,-314.3894089094873,71.29590515531338,53.99853059233741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,636.477593634093,-513.6763415407984,96.04441945380879,66.53670216145926,29.286887825914878,8.632643032398049,-21.882699392378186,-103.03851970634153,-40.524564546234075,0.014789430200136594,2.366877253514316e-06,0.07068293765391333,0.08397630357511676,-0.04497866975769419,31.919215606287597,53.99853059233741,1249.5325836685363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_stationary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_IAA_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_IAA_stationary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EO_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EO_stationary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alpha_EA_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alpha_IAA_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alpha_EO_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
